-2.93894 -1.35948e+06
-2.93710 -1.72699e+06
-2.93526 -1.92678e+06
-2.93342 -1.82959e+06
-2.93158 -1.50840e+06
-2.92974 -1.05820e+06
-2.92790 -5.18358e+05
-2.92606 -5.17200e+03
-2.92422  2.35709e+05
-2.92238  5.83030e+04
-2.92054 -3.52375e+05
-2.91870 -6.19997e+05
-2.91686 -5.58001e+05
-2.91502 -3.16466e+05
-2.91319 -1.62392e+05
-2.91135 -2.42079e+05
-2.90951 -5.70984e+05
-2.90767 -1.08218e+06
-2.90583 -1.57327e+06
-2.90399 -1.73276e+06
-2.90215 -1.39218e+06
-2.90031 -7.28604e+05
-2.89847 -9.75150e+04
-2.89663  3.13473e+05
-2.89479  5.54558e+05
-2.89295  6.86178e+05
-2.89111  6.64239e+05
-2.88927  4.83152e+05
-2.88743  2.48741e+05
-2.88559  3.88900e+03
-2.88375 -3.68273e+05
-2.88191 -9.09879e+05
-2.88007 -1.36444e+06
-2.87824 -1.40154e+06
-2.87640 -1.05331e+06
-2.87456 -7.24433e+05
-2.87272 -7.15077e+05
-2.87088 -9.09318e+05
-2.86904 -1.03076e+06
-2.86720 -1.04435e+06
-2.86536 -1.14248e+06
-2.86352 -1.43152e+06
-2.86168 -1.82385e+06
-2.85984 -2.21536e+06
-2.85800 -2.58642e+06
-2.85616 -2.89167e+06
-2.85432 -3.00101e+06
-2.85248 -2.83289e+06
-2.85064 -2.46759e+06
-2.84880 -2.07655e+06
-2.84696 -1.79836e+06
-2.84512 -1.68841e+06
-2.84329 -1.67447e+06
-2.84145 -1.52330e+06
-2.83961 -9.96725e+05
-2.83777 -1.57062e+05
-2.83593  5.78068e+05
-2.83409  8.26317e+05
-2.83225  6.44945e+05
-2.83041  4.21212e+05
-2.82857  3.87948e+05
-2.82673  3.88197e+05
-2.82489  1.36547e+05
-2.82305 -4.21155e+05
-2.82121 -1.07777e+06
-2.81937 -1.60154e+06
-2.81753 -1.90553e+06
-2.81569 -2.01608e+06
-2.81385 -1.97359e+06
-2.81201 -1.80250e+06
-2.81017 -1.53680e+06
-2.80834 -1.22543e+06
-2.80650 -9.10492e+05
-2.80466 -6.29277e+05
-2.80282 -4.34985e+05
-2.80098 -3.63592e+05
-2.79914 -3.60159e+05
-2.79730 -3.12590e+05
-2.79546 -2.28122e+05
-2.79362 -3.03514e+05
-2.79178 -6.86462e+05
-2.78994 -1.19119e+06
-2.78810 -1.41791e+06
-2.78626 -1.20426e+06
-2.78442 -8.19665e+05
-2.78258 -6.41671e+05
-2.78074 -7.71240e+05
-2.77890 -1.05758e+06
-2.77706 -1.35404e+06
-2.77522 -1.58215e+06
-2.77339 -1.62931e+06
-2.77155 -1.38319e+06
-2.76971 -8.84003e+05
-2.76787 -3.18314e+05
-2.76603  1.59762e+05
-2.76419  5.24458e+05
-2.76235  8.06703e+05
-2.76051  1.00841e+06
-2.75867  1.08621e+06
-2.75683  9.67063e+05
-2.75499  6.08354e+05
-2.75315  9.33780e+04
-2.75131 -3.83673e+05
-2.74947 -6.89295e+05
-2.74763 -8.50627e+05
-2.74579 -9.37109e+05
-2.74395 -9.48480e+05
-2.74211 -9.02957e+05
-2.74027 -9.00388e+05
-2.73844 -9.53566e+05
-2.73660 -8.82414e+05
-2.73476 -5.65421e+05
-2.73292 -1.91379e+05
-2.73108 -3.39250e+04
-2.72924 -5.58340e+04
-2.72740 -4.52600e+03
-2.72556  1.43329e+05
-2.72372  1.47287e+05
-2.72188 -5.92870e+04
-2.72004 -2.32780e+05
-2.71820 -2.50656e+05
-2.71636 -3.83194e+05
-2.71452 -9.17112e+05
-2.71268 -1.70069e+06
-2.71084 -2.27988e+06
-2.70900 -2.36100e+06
-2.70716 -1.95834e+06
-2.70532 -1.21738e+06
-2.70349 -3.25991e+05
-2.70165  4.44230e+05
-2.69981  8.29892e+05
-2.69797  7.77317e+05
-2.69613  4.83024e+05
-2.69429  2.31672e+05
-2.69245  2.31315e+05
-2.69061  5.52216e+05
-2.68877  1.13693e+06
-2.68693  1.84633e+06
-2.68509  2.48204e+06
-2.68325  2.75213e+06
-2.68141  2.33904e+06
-2.67957  1.20291e+06
-2.67773 -1.96910e+05
-2.67589 -1.21532e+06
-2.67405 -1.62107e+06
-2.67221 -1.68713e+06
-2.67037 -1.65513e+06
-2.66854 -1.41776e+06
-2.66670 -8.79574e+05
-2.66486 -3.07400e+05
-2.66302 -3.18950e+04
-2.66118 -2.30470e+04
-2.65934 -6.93980e+04
-2.65750 -1.84763e+05
-2.65566 -4.76712e+05
-2.65382 -7.63222e+05
-2.65198 -7.59132e+05
-2.65014 -6.07049e+05
-2.64830 -7.76335e+05
-2.64646 -1.36394e+06
-2.64462 -1.90179e+06
-2.64278 -1.99078e+06
-2.64094 -1.75146e+06
-2.63910 -1.46706e+06
-2.63726 -1.14854e+06
-2.63542 -7.23883e+05
-2.63359 -3.42951e+05
-2.63175 -1.44787e+05
-2.62991  5.28270e+04
-2.62807  4.38069e+05
-2.62623  7.13398e+05
-2.62439  3.56086e+05
-2.62255 -6.07738e+05
-2.62071 -1.46537e+06
-2.61887 -1.58016e+06
-2.61703 -1.03744e+06
-2.61519 -4.24997e+05
-2.61335 -2.14718e+05
-2.61151 -5.01643e+05
-2.60967 -1.11993e+06
-2.60783 -1.77807e+06
-2.60599 -2.18221e+06
-2.60415 -2.23323e+06
-2.60231 -2.07919e+06
-2.60047 -1.86562e+06
-2.59864 -1.52446e+06
-2.59680 -9.56512e+05
-2.59496 -3.21569e+05
-2.59312  8.01320e+04
-2.59128  2.02024e+05
-2.58944  3.06211e+05
-2.58760  5.79370e+05
-2.58576  8.92308e+05
-2.58392  1.03087e+06
-2.58208  9.93284e+05
-2.58024  9.29520e+05
-2.57840  9.12902e+05
-2.57656  9.06350e+05
-2.57472  8.53054e+05
-2.57288  6.66656e+05
-2.57104  2.34155e+05
-2.56920 -4.05643e+05
-2.56736 -9.62943e+05
-2.56553 -1.16587e+06
-2.56369 -1.09868e+06
-2.56185 -1.09371e+06
-2.56001 -1.29786e+06
-2.55817 -1.51801e+06
-2.55633 -1.48679e+06
-2.55449 -1.09531e+06
-2.55265 -3.70167e+05
-2.55081  5.39218e+05
-2.54897  1.28630e+06
-2.54713  1.47856e+06
-2.54529  1.04293e+06
-2.54345  2.87311e+05
-2.54161 -4.86596e+05
-2.53977 -1.23212e+06
-2.53793 -1.91904e+06
-2.53609 -2.32434e+06
-2.53425 -2.30678e+06
-2.53241 -2.08474e+06
-2.53058 -1.93360e+06
-2.52874 -1.74384e+06
-2.52690 -1.23452e+06
-2.52506 -5.46592e+05
-2.52322 -2.13431e+05
-2.52138 -4.41244e+05
-2.51954 -7.67486e+05
-2.51770 -6.42873e+05
-2.51586 -1.22437e+05
-2.51402  2.50553e+05
-2.51218  1.05253e+05
-2.51034 -4.32654e+05
-2.50850 -9.97172e+05
-2.50666 -1.35065e+06
-2.50482 -1.49859e+06
-2.50298 -1.59319e+06
-2.50114 -1.76523e+06
-2.49930 -1.98025e+06
-2.49746 -2.04750e+06
-2.49563 -1.80749e+06
-2.49379 -1.28884e+06
-2.49195 -6.51778e+05
-2.49011 -3.94860e+04
-2.48827  4.54514e+05
-2.48643  7.46282e+05
-2.48459  8.03855e+05
-2.48275  7.13107e+05
-2.48091  6.04445e+05
-2.47907  5.09385e+05
-2.47723  3.65444e+05
-2.47539  1.63936e+05
-2.47355  6.52900e+03
-2.47171 -2.03430e+04
-2.46987  2.57250e+04
-2.46803 -2.02660e+04
-2.46619 -2.76149e+05
-2.46435 -6.92277e+05
-2.46251 -1.06649e+06
-2.46068 -1.20844e+06
-2.45884 -1.14071e+06
-2.45700 -1.11065e+06
-2.45516 -1.32458e+06
-2.45332 -1.68055e+06
-2.45148 -1.86713e+06
-2.44964 -1.74586e+06
-2.44780 -1.51389e+06
-2.44596 -1.42279e+06
-2.44412 -1.46605e+06
-2.44228 -1.48070e+06
-2.44044 -1.45876e+06
-2.43860 -1.54222e+06
-2.43676 -1.70946e+06
-2.43492 -1.69838e+06
-2.43308 -1.35773e+06
-2.43124 -9.08319e+05
-2.42940 -6.83843e+05
-2.42756 -7.02786e+05
-2.42573 -6.80594e+05
-2.42389 -4.34113e+05
-2.42205 -9.29960e+04
-2.42021  1.11667e+05
-2.41837  1.07246e+05
-2.41653 -3.64140e+04
-2.41469 -2.55992e+05
-2.41285 -5.30343e+05
-2.41101 -8.32534e+05
-2.40917 -1.12932e+06
-2.40733 -1.40793e+06
-2.40549 -1.66914e+06
-2.40365 -1.91826e+06
-2.40181 -2.16302e+06
-2.39997 -2.36780e+06
-2.39813 -2.42281e+06
-2.39629 -2.24947e+06
-2.39445 -1.94285e+06
-2.39261 -1.70024e+06
-2.39078 -1.58003e+06
-2.38894 -1.45217e+06
-2.38710 -1.24410e+06
-2.38526 -1.11354e+06
-2.38342 -1.28132e+06
-2.38158 -1.77144e+06
-2.37974 -2.39133e+06
-2.37790 -2.89045e+06
-2.37606 -3.08574e+06
-2.37422 -2.95706e+06
-2.37238 -2.71582e+06
-2.37054 -2.65069e+06
-2.36870 -2.77209e+06
-2.36686 -2.72949e+06
-2.36502 -2.25147e+06
-2.36318 -1.56961e+06
-2.36134 -1.19741e+06
-2.35950 -1.33302e+06
-2.35766 -1.68313e+06
-2.35583 -1.85630e+06
-2.35399 -1.72050e+06
-2.35215 -1.36831e+06
-2.35031 -9.61568e+05
-2.34847 -6.88422e+05
-2.34663 -6.84986e+05
-2.34479 -8.82766e+05
-2.34295 -1.04554e+06
-2.34111 -1.03073e+06
-2.33927 -9.10019e+05
-2.33743 -7.90139e+05
-2.33559 -6.52509e+05
-2.33375 -4.31130e+05
-2.33191 -1.05114e+05
-2.33007  3.59446e+05
-2.32823  9.98254e+05
-2.32639  1.66730e+06
-2.32455  2.03001e+06
-2.32271  1.88933e+06
-2.32088  1.42322e+06
-2.31904  9.25107e+05
-2.31720  4.21859e+05
-2.31536 -2.19972e+05
-2.31352 -8.55201e+05
-2.31168 -1.02016e+06
-2.30984 -4.66926e+05
-2.30800  4.20039e+05
-2.30616  9.14858e+05
-2.30432  6.37127e+05
-2.30248 -1.43148e+05
-2.30064 -8.63832e+05
-2.29880 -1.22329e+06
-2.29696 -1.33620e+06
-2.29512 -1.44506e+06
-2.29328 -1.63611e+06
-2.29144 -1.87011e+06
-2.28960 -2.12532e+06
-2.28776 -2.34018e+06
-2.28593 -2.29517e+06
-2.28409 -1.79510e+06
-2.28225 -1.01477e+06
-2.28041 -4.34339e+05
-2.27857 -2.97048e+05
-2.27673 -3.19801e+05
-2.27489 -1.30562e+05
-2.27305  1.73241e+05
-2.27121  1.83750e+05
-2.26937 -1.73619e+05
-2.26753 -4.92612e+05
-2.26569 -4.63926e+05
-2.26385 -3.19707e+05
-2.26201 -5.11903e+05
-2.26017 -1.10610e+06
-2.25833 -1.68836e+06
-2.25649 -1.79780e+06
-2.25465 -1.29917e+06
-2.25281 -3.95813e+05
-2.25098  5.49779e+05
-2.24914  1.21186e+06
-2.24730  1.46842e+06
-2.24546  1.42884e+06
-2.24362  1.25324e+06
-2.24178  9.77239e+05
-2.23994  5.89423e+05
-2.23810  2.09274e+05
-2.23626  2.18260e+04
-2.23442  2.96470e+04
-2.23258  2.95740e+04
-2.23074 -1.15181e+05
-2.22890 -3.19648e+05
-2.22706 -4.59116e+05
-2.22522 -5.66492e+05
-2.22338 -7.43405e+05
-2.22154 -9.86292e+05
-2.21970 -1.22335e+06
-2.21786 -1.43952e+06
-2.21603 -1.64130e+06
-2.21419 -1.77450e+06
-2.21235 -1.81043e+06
-2.21051 -1.84036e+06
-2.20867 -1.93351e+06
-2.20683 -1.97728e+06
-2.20499 -1.85546e+06
-2.20315 -1.74025e+06
-2.20131 -1.96494e+06
-2.19947 -2.56947e+06
-2.19763 -3.17967e+06
-2.19579 -3.39554e+06
-2.19395 -3.12362e+06
-2.19211 -2.51105e+06
-2.19027 -1.80888e+06
-2.18843 -1.37763e+06
-2.18659 -1.52498e+06
-2.18475 -2.13715e+06
-2.18291 -2.70204e+06
-2.18108 -2.91597e+06
-2.17924 -3.05169e+06
-2.17740 -3.47780e+06
-2.17556 -4.04643e+06
-2.17372 -4.30966e+06
-2.17188 -4.18745e+06
-2.17004 -4.01584e+06
-2.16820 -3.99238e+06
-2.16636 -3.97397e+06
-2.16452 -3.82148e+06
-2.16268 -3.54752e+06
-2.16084 -3.09125e+06
-2.15900 -2.37302e+06
-2.15716 -1.66595e+06
-2.15532 -1.45557e+06
-2.15348 -1.72905e+06
-2.15164 -1.83725e+06
-2.14980 -1.35454e+06
-2.14796 -6.82500e+05
-2.14613 -4.24581e+05
-2.14429 -5.06141e+05
-2.14245 -3.91783e+05
-2.14061  6.52820e+04
-2.13877  5.38063e+05
-2.13693  8.83746e+05
-2.13509  1.31812e+06
-2.13325  1.87493e+06
-2.13141  2.19913e+06
-2.12957  2.06796e+06
-2.12773  1.74599e+06
-2.12589  1.61682e+06
-2.12405  1.73958e+06
-2.12221  1.93285e+06
-2.12037  2.02200e+06
-2.11853  1.83093e+06
-2.11669  1.21482e+06
-2.11485  3.35084e+05
-2.11301 -3.37904e+05
-2.11118 -5.60061e+05
-2.10934 -6.56806e+05
-2.10750 -1.04991e+06
-2.10566 -1.61259e+06
-2.10382 -1.84623e+06
-2.10198 -1.62449e+06
-2.10014 -1.38302e+06
-2.09830 -1.50765e+06
-2.09646 -1.85700e+06
-2.09462 -2.05631e+06
-2.09278 -2.03504e+06
-2.09094 -2.03697e+06
-2.08910 -2.18472e+06
-2.08726 -2.27157e+06
-2.08542 -2.05642e+06
-2.08358 -1.64008e+06
-2.08174 -1.40909e+06
-2.07990 -1.59281e+06
-2.07806 -1.98716e+06
-2.07623 -2.20720e+06
-2.07439 -2.13150e+06
-2.07255 -1.93314e+06
-2.07071 -1.70753e+06
-2.06887 -1.33070e+06
-2.06703 -7.98183e+05
-2.06519 -4.55280e+05
-2.06335 -6.29289e+05
-2.06151 -1.14127e+06
-2.05967 -1.44918e+06
-2.05783 -1.25868e+06
-2.05599 -7.74291e+05
-2.05415 -3.55431e+05
-2.05231 -1.54149e+05
-2.05047 -1.22061e+05
-2.04863 -1.41442e+05
-2.04679 -6.11570e+04
-2.04495  2.05775e+05
-2.04312  5.17416e+05
-2.04128  5.94572e+05
-2.03944  3.65533e+05
-2.03760  4.51270e+04
-2.03576 -2.37774e+05
-2.03392 -6.87233e+05
-2.03208 -1.51397e+06
-2.03024 -2.49709e+06
-2.02840 -3.11196e+06
-2.02656 -3.06488e+06
-2.02472 -2.51759e+06
-2.02288 -1.79954e+06
-2.02104 -1.08665e+06
-2.01920 -4.09529e+05
-2.01736  1.63662e+05
-2.01552  4.57729e+05
-2.01368  2.97820e+05
-2.01184 -3.17337e+05
-2.01000 -1.14797e+06
-2.00817 -1.87358e+06
-2.00633 -2.34342e+06
-2.00449 -2.58918e+06
-2.00265 -2.58147e+06
-2.00081 -2.16059e+06
-1.99897 -1.34118e+06
-1.99713 -5.16729e+05
-1.99529 -1.28575e+05
-1.99345 -2.00461e+05
-1.99161 -4.16392e+05
-1.98977 -6.04492e+05
-1.98793 -8.93403e+05
-1.98609 -1.39612e+06
-1.98425 -2.01328e+06
-1.98241 -2.62350e+06
-1.98057 -3.22604e+06
-1.97873 -3.77137e+06
-1.97689 -4.05420e+06
-1.97505 -3.94451e+06
-1.97322 -3.60535e+06
-1.97138 -3.33720e+06
-1.96954 -3.27931e+06
-1.96770 -3.35397e+06
-1.96586 -3.41597e+06
-1.96402 -3.37576e+06
-1.96218 -3.26297e+06
-1.96034 -3.22625e+06
-1.95850 -3.35983e+06
-1.95666 -3.48372e+06
-1.95482 -3.25437e+06
-1.95298 -2.58047e+06
-1.95114 -1.77033e+06
-1.94930 -1.16605e+06
-1.94746 -8.10668e+05
-1.94562 -6.07806e+05
-1.94378 -5.95222e+05
-1.94194 -8.26635e+05
-1.94010 -1.12968e+06
-1.93827 -1.24905e+06
-1.93643 -1.16782e+06
-1.93459 -1.07173e+06
-1.93275 -1.07370e+06
-1.93091 -1.19612e+06
-1.92907 -1.52060e+06
-1.92723 -2.04744e+06
-1.92539 -2.44276e+06
-1.92355 -2.27242e+06
-1.92171 -1.56582e+06
-1.91987 -8.64017e+05
-1.91803 -6.02064e+05
-1.91619 -6.88729e+05
-1.91435 -8.00752e+05
-1.91251 -8.19584e+05
-1.91067 -7.96024e+05
-1.90883 -7.19144e+05
-1.90699 -5.73063e+05
-1.90515 -4.83471e+05
-1.90332 -5.56966e+05
-1.90148 -6.43968e+05
-1.89964 -4.91361e+05
-1.89780 -1.16658e+05
-1.89596  1.66906e+05
-1.89412  1.25516e+05
-1.89228 -1.43641e+05
-1.89044 -3.68160e+05
-1.88860 -3.73691e+05
-1.88676 -1.41362e+05
-1.88492  2.87576e+05
-1.88308  8.25411e+05
-1.88124  1.26073e+06
-1.87940  1.30065e+06
-1.87756  8.22058e+05
-1.87572  8.25610e+04
-1.87388 -4.47963e+05
-1.87204 -5.47271e+05
-1.87020 -4.36412e+05
-1.86837 -4.15454e+05
-1.86653 -4.32966e+05
-1.86469 -2.22209e+05
-1.86285  2.17842e+05
-1.86101  5.67845e+05
-1.85917  6.33201e+05
-1.85733  5.38983e+05
-1.85549  3.86451e+05
-1.85365  4.73070e+04
-1.85181 -4.80945e+05
-1.84997 -8.10213e+05
-1.84813 -5.98619e+05
-1.84629 -8.64760e+04
-1.84445  1.75927e+05
-1.84261  6.88990e+04
-1.84077 -6.14900e+03
-1.83893  1.97852e+05
-1.83709  3.84510e+05
-1.83525  1.58163e+05
-1.83342 -4.27320e+05
-1.83158 -9.94632e+05
-1.82974 -1.35985e+06
-1.82790 -1.69368e+06
-1.82606 -2.20917e+06
-1.82422 -2.85151e+06
-1.82238 -3.32288e+06
-1.82054 -3.35775e+06
-1.81870 -2.97053e+06
-1.81686 -2.42784e+06
-1.81502 -1.94270e+06
-1.81318 -1.45199e+06
-1.81134 -8.14916e+05
-1.80950 -1.76941e+05
-1.80766  9.66160e+04
-1.80582 -8.19510e+04
-1.80398 -3.19243e+05
-1.80214 -2.05245e+05
-1.80030  1.72729e+05
-1.79847  3.87494e+05
-1.79663  2.55618e+05
-1.79479  3.71930e+04
-1.79295  5.26840e+04
-1.79111  2.91325e+05
-1.78927  4.66798e+05
-1.78743  3.54429e+05
-1.78559  1.31390e+04
-1.78375 -2.80787e+05
-1.78191 -3.08391e+05
-1.78007 -1.51500e+05
-1.77823 -1.29515e+05
-1.77639 -4.35270e+05
-1.77455 -8.83235e+05
-1.77271 -1.10150e+06
-1.77087 -9.20704e+05
-1.76903 -4.81297e+05
-1.76719 -4.15670e+04
-1.76535  1.71624e+05
-1.76352  1.66380e+04
-1.76168 -4.06701e+05
-1.75984 -6.67079e+05
-1.75800 -3.65858e+05
-1.75616  3.06291e+05
-1.75432  6.47346e+05
-1.75248  2.57193e+05
-1.75064 -4.57594e+05
-1.74880 -8.26489e+05
-1.74696 -7.60452e+05
-1.74512 -7.32530e+05
-1.74328 -1.02966e+06
-1.74144 -1.41578e+06
-1.73960 -1.58125e+06
-1.73776 -1.56792e+06
-1.73592 -1.57328e+06
-1.73408 -1.57944e+06
-1.73224 -1.40232e+06
-1.73040 -9.95763e+05
-1.72857 -5.31990e+05
-1.72673 -2.32575e+05
-1.72489 -2.18959e+05
-1.72305 -4.61289e+05
-1.72121 -7.93926e+05
-1.71937 -1.04848e+06
-1.71753 -1.21548e+06
-1.71569 -1.37871e+06
-1.71385 -1.48503e+06
-1.71201 -1.37464e+06
-1.71017 -1.10540e+06
-1.70833 -9.98005e+05
-1.70649 -1.19525e+06
-1.70465 -1.41837e+06
-1.70281 -1.40317e+06
-1.70097 -1.34608e+06
-1.69913 -1.56920e+06
-1.69729 -1.91702e+06
-1.69545 -1.94921e+06
-1.69362 -1.70072e+06
-1.69178 -1.74091e+06
-1.68994 -2.32803e+06
-1.68810 -2.95324e+06
-1.68626 -2.99810e+06
-1.68442 -2.49412e+06
-1.68258 -1.89589e+06
-1.68074 -1.39360e+06
-1.67890 -8.92843e+05
-1.67706 -5.20643e+05
-1.67522 -6.33220e+05
-1.67338 -1.23229e+06
-1.67154 -1.76882e+06
-1.66970 -1.74102e+06
-1.66786 -1.27938e+06
-1.66602 -9.67591e+05
-1.66418 -1.22130e+06
-1.66234 -1.96430e+06
-1.66050 -2.76436e+06
-1.65867 -3.13198e+06
-1.65683 -2.81567e+06
-1.65499 -2.02318e+06
-1.65315 -1.33210e+06
-1.65131 -1.20453e+06
-1.64947 -1.55792e+06
-1.64763 -1.92880e+06
-1.64579 -2.05300e+06
-1.64395 -2.11407e+06
-1.64211 -2.36292e+06
-1.64027 -2.68894e+06
-1.63843 -2.75904e+06
-1.63659 -2.49009e+06
-1.63475 -2.14481e+06
-1.63291 -1.92736e+06
-1.63107 -1.69933e+06
-1.62923 -1.23160e+06
-1.62739 -6.03747e+05
-1.62555 -1.69419e+05
-1.62372 -1.49603e+05
-1.62188 -4.06252e+05
-1.62004 -6.52738e+05
-1.61820 -8.00569e+05
-1.61636 -1.03953e+06
-1.61452 -1.57660e+06
-1.61268 -2.30282e+06
-1.61084 -2.76641e+06
-1.60900 -2.57849e+06
-1.60716 -1.86200e+06
-1.60532 -1.17412e+06
-1.60348 -9.29781e+05
-1.60164 -1.04020e+06
-1.59980 -1.18957e+06
-1.59796 -1.26185e+06
-1.59612 -1.32012e+06
-1.59428 -1.36084e+06
-1.59244 -1.36171e+06
-1.59060 -1.45018e+06
-1.58877 -1.72789e+06
-1.58693 -2.01338e+06
-1.58509 -2.07544e+06
-1.58325 -2.04043e+06
-1.58141 -2.17834e+06
-1.57957 -2.31874e+06
-1.57773 -1.95685e+06
-1.57589 -1.03512e+06
-1.57405 -1.42888e+05
-1.57221  2.48694e+05
-1.57037  2.90131e+05
-1.56853  2.48464e+05
-1.56669  1.62700e+03
-1.56485 -5.56373e+05
-1.56301 -1.04293e+06
-1.56117 -1.06534e+06
-1.55933 -8.81500e+05
-1.55749 -1.00129e+06
-1.55565 -1.31540e+06
-1.55382 -1.24722e+06
-1.55198 -7.20101e+05
-1.55014 -3.47657e+05
-1.54830 -5.64935e+05
-1.54646 -1.11259e+06
-1.54462 -1.55037e+06
-1.54278 -1.80533e+06
-1.54094 -1.98892e+06
-1.53910 -2.08407e+06
-1.53726 -2.09620e+06
-1.53542 -2.21931e+06
-1.53358 -2.59212e+06
-1.53174 -3.09446e+06
-1.52990 -3.55283e+06
-1.52806 -3.91712e+06
-1.52622 -4.09108e+06
-1.52438 -3.86663e+06
-1.52254 -3.22908e+06
-1.52071 -2.49856e+06
-1.51887 -1.98030e+06
-1.51703 -1.67984e+06
-1.51519 -1.50044e+06
-1.51335 -1.44679e+06
-1.51151 -1.44845e+06
